#i	j	k
22	49	23
22	55	26
22	55	27
22	55	28
22	56	27
23	48	22
23	48	23
23	49	23
23	49	24
23	50	24
23	51	24
23	52	24
23	53	24
23	54	24
23	54	25
23	54	26
23	54	27
23	54	28
23	54	29
23	55	23
23	55	24
23	55	25
23	55	26
23	55	27
23	55	28
23	56	23
23	56	24
23	56	25
23	56	26
23	56	27
23	56	28
24	48	22
24	48	23
24	49	23
24	49	24
24	50	23
24	50	24
24	50	25
24	51	23
24	51	24
24	51	25
24	52	23
24	52	24
24	52	25
24	53	23
24	53	24
24	53	25
24	53	26
24	53	27
24	53	28
24	54	23
24	54	24
24	54	25
24	54	26
24	54	27
24	54	28
24	54	29
24	55	23
24	55	24
24	55	25
24	55	26
24	55	27
24	55	28
24	55	29
24	56	22
24	56	23
24	56	24
24	56	25
24	56	26
24	56	27
24	56	28
24	57	22
25	48	22
25	48	23
25	48	24
25	49	22
25	49	23
25	49	24
25	50	22
25	50	23
25	50	24
25	50	25
25	51	22
25	51	23
25	51	24
25	51	25
25	51	26
25	52	23
25	52	24
25	52	25
25	52	26
25	52	27
25	53	23
25	53	24
25	53	25
25	53	26
25	53	27
25	53	28
25	54	22
25	54	23
25	54	24
25	54	25
25	54	26
25	54	27
25	54	28
25	54	29
25	55	22
25	55	23
25	55	24
25	55	25
25	55	26
25	55	27
25	55	28
25	55	29
25	56	22
25	56	23
25	56	24
25	56	25
25	56	26
25	56	27
25	56	28
25	56	29
25	57	22
25	57	23
26	48	23
26	48	24
26	48	25
26	49	22
26	49	23
26	49	24
26	49	25
26	50	22
26	50	23
26	50	24
26	50	25
26	51	23
26	51	24
26	51	25
26	51	26
26	51	27
26	52	23
26	52	24
26	52	25
26	52	26
26	52	27
26	53	23
26	53	24
26	53	25
26	53	26
26	53	27
26	53	28
26	54	23
26	54	24
26	54	25
26	54	26
26	54	27
26	54	28
26	54	29
26	55	22
26	55	23
26	55	24
26	55	25
26	55	26
26	55	27
26	55	28
26	56	22
26	56	23
26	56	24
26	56	25
26	56	26
26	56	27
26	56	28
26	57	22
26	57	23
27	47	25
27	48	24
27	48	25
27	49	23
27	49	24
27	49	25
27	49	26
27	50	23
27	50	24
27	50	25
27	50	26
27	50	27
27	50	28
27	51	23
27	51	24
27	51	25
27	51	26
27	51	27
27	51	28
27	52	23
27	52	24
27	52	25
27	52	26
27	52	27
27	52	28
27	53	23
27	53	24
27	53	25
27	53	26
27	53	27
27	53	28
27	54	23
27	54	24
27	54	25
27	54	26
27	54	27
27	54	28
27	55	23
27	55	24
27	55	25
27	55	26
27	55	27
27	56	23
27	56	24
27	56	25
28	47	25
28	48	24
28	48	25
28	48	26
28	49	24
28	49	25
28	49	26
28	49	27
28	50	23
28	50	24
28	50	25
28	50	26
28	50	27
28	51	23
28	51	24
28	51	25
28	51	26
28	51	27
28	51	28
28	51	29
28	52	23
28	52	24
28	52	25
28	52	26
28	52	27
28	53	24
28	53	25
28	53	26
28	53	27
28	54	24
28	54	25
28	54	26
28	55	25
28	55	26
29	47	25
29	48	24
29	48	25
29	48	26
29	48	27
29	49	24
29	49	25
29	49	26
29	49	27
29	50	24
29	50	25
29	50	26
29	50	27
29	50	28
29	51	24
29	51	25
29	51	26
29	51	27
29	52	24
29	52	25
29	52	26
29	53	25
30	47	25
30	47	26
30	47	27
30	48	24
30	48	25
30	48	26
30	48	27
30	49	24
30	49	25
30	49	26
30	49	27
30	50	24
30	50	25
30	50	26
30	51	25
30	51	26
31	47	25
31	47	26
31	47	27
31	48	24
31	48	25
31	48	26
31	49	24
31	49	25
31	49	26
31	50	25
31	50	26
32	47	25
32	47	26
32	48	25
32	48	26
