#i	j	k
13	50	1
13	51	0
13	51	63
13	52	0
13	52	63
14	48	1
14	49	1
14	49	63
14	50	0
14	50	61
14	50	62
14	50	63
14	51	0
14	51	61
14	51	62
14	51	63
14	52	0
14	52	61
14	52	62
14	52	63
15	47	1
15	47	61
15	48	60
15	48	61
15	48	62
15	48	63
15	49	0
15	49	60
15	49	61
15	49	62
15	49	63
15	50	0
15	50	60
15	50	61
15	50	62
15	50	63
15	51	0
15	51	60
15	51	61
15	51	62
15	51	63
15	52	60
15	52	61
15	52	62
15	52	63
16	47	61
16	47	62
16	48	60
16	48	61
16	48	62
16	48	63
16	49	60
16	49	61
16	49	62
16	49	63
16	50	60
16	50	61
16	50	62
16	50	63
16	51	59
16	51	60
16	51	61
16	51	62
16	51	63
16	52	60
16	52	61
17	47	61
17	48	60
17	48	61
17	48	62
17	49	60
17	49	61
17	49	62
17	49	63
17	50	60
17	50	61
17	50	62
17	51	59
17	51	60
17	51	61
17	51	62
17	52	58
17	52	59
17	52	60
18	48	59
18	48	60
18	48	61
18	49	59
18	49	60
18	49	61
18	49	62
18	50	59
18	50	60
18	50	61
18	50	62
18	51	59
18	51	60
18	51	61
18	51	62
18	52	59
18	52	60
18	52	62
19	49	60
19	50	60
20	47	60
20	48	59
20	48	60
20	48	62
21	46	62
21	47	59
21	47	60
21	47	61
21	48	59
21	48	60
21	48	61
21	49	60
21	49	61
21	50	61
21	50	62
22	46	60
22	46	61
22	46	62
22	47	59
22	47	60
22	47	61
22	47	62
22	48	59
22	48	60
22	48	61
22	48	62
22	49	59
22	49	60
22	49	61
22	49	62
22	49	63
22	50	60
22	50	61
22	50	62
23	46	60
23	46	61
23	46	62
23	47	59
23	47	60
23	47	61
23	47	62
23	47	63
23	48	59
23	48	60
23	48	61
23	48	62
23	48	63
23	49	59
23	49	60
23	49	61
23	49	62
23	49	63
23	50	60
23	50	61
23	50	62
23	51	60
23	51	61
23	51	62
24	46	60
24	46	61
24	46	62
24	46	63
24	47	60
24	47	61
24	47	62
24	47	63
24	48	59
24	48	60
24	48	61
24	48	62
24	48	63
24	49	59
24	49	60
24	49	61
24	49	62
24	50	60
24	50	61
24	50	62
24	51	60
24	51	61
24	52	61
25	46	60
25	46	61
25	46	62
25	46	63
25	47	60
25	47	61
25	47	62
25	47	63
25	48	59
25	48	60
25	48	61
25	48	62
25	48	63
25	49	59
25	49	60
25	49	61
25	49	62
25	50	60
25	50	61
25	50	62
26	46	61
26	46	62
26	47	60
26	47	61
26	47	62
26	47	63
26	48	60
26	48	61
26	48	62
26	48	63
26	49	60
26	49	61
26	49	62
27	47	60
27	47	61
27	47	62
27	48	63
